user_id,order_id,channel,order_value,date
6803371393192136951,1489175553,google,3.49,20170310
7813149961404844386,1489172289,(direct),132.97,20170310
0377374830135310453,1489197879,google,24.99,20170310
1091802616723319272,1489175939,(direct),527.55,20170310
4774637035965571033,1489178839,(direct),16.99,20170310
6006657047016577071,1489160281,(direct),91.14,20170310
1492792022571405239,1489210577,(direct),111.8,20170310
7256273857089897633,1489182131,(direct),13.59,20170310
8726963264231955599,1489175374,(direct),19.19,20170310
4100254762425335988,1489164958,(direct),41.53,20170310
4100254762425335988,1489160019,(direct),32.74,20170310
057216119262557235,1489156601,(direct),319.25,20170310
1721806610766296421,1489187190,(direct),39.19,20170310
7976621551830058686,1489190595,yahoo,45.97,20170310
3529021574881130911,1489133639,(direct),74.38,20170310
773808986747306437,1489182816,google,27.98,20170310
0752227123296140158,1489174751,google,19.45,20170310
9127648314670892401,1489182024,(direct),1104.0,20170310
3133737594655532095,1489209327,(direct),88.94,20170310
8894186086393552891,1489195765,(direct),7.96,20170310
2689318104904444038,1489205662,(direct),258.9,20170310
1618884882553763938,1489204968,(direct),142.9,20170310
1709922121501026166,1489149223,google.com,250.0,20170310
9838019020016513772,1473572882,(direct),97.05,20160910
6784397224104155338,1473550010,(direct),178.64,20160910
7341792877185657270,1473571330,(direct),100.77,20160910
443432155573447485,1473570100,(direct),9.49,20160910
0509428697410335222,1473575388,(direct),86.49,20160910
7800508396890862296,1473563927,google,42.85,20160910
215127855032555146,1473529213,google,26.8,20160910
1748823667691888878,1473532455,google,77.72,20160910
9517876334933975316,1473544987,(direct),24.55,20160910
3960449797691907911,1473491583,(direct),1.56,20160910
4904370510089389570,1473540459,(direct),212.95,20160910
966739175376367480,1473555357,google,0.09,20160910
7189989800281794676,1473565065,(direct),20.09,20160910
3028833598226517640,1493752087,(direct),265.75,20170502
6768316228601904493,1493766107,(direct),30.39,20170502
3182530876752588535,1493740440,(direct),33.59,20170502
8053647597306727204,1493741088,(direct),33.59,20170502
9913737248744802178,1493780677,(direct),33.59,20170502
8198644197116666636,1493743255,(direct),67.18,20170502
5516160305654218647,1493738805,(direct),33.59,20170502
5265060535305335127,1493746538,(direct),100.77,20170502
2336992111054994391,1493748788,(direct),33.59,20170502
6215409591124058773,1493739795,(direct),33.59,20170502
4463337271590211636,1493739831,mail.google.com,33.59,20170502
0981755101938488888,1493743240,(direct),33.59,20170502
0487480427659606163,1493744679,google,33.59,20170502
6774994701357708261,1493740835,(direct),33.59,20170502
6589067113499479000,1493782833,(direct),21.26,20170502
198049799955668412,1493733498,google,27.28,20170502
1833282132105102358,1493743126,(direct),33.59,20170502
5047879966390554745,1493743817,(direct),67.18,20170502
1733292548126989965,1493741529,(direct),33.59,20170502
8532055883431477965,1493735404,dfa,27.19,20170502
3862093055992617004,1493749465,(direct),67.18,20170502
5536585753094480600,1493741145,(direct),33.59,20170502
3287424336851494398,1493732093,google,135.95,20170502
0764484494612548101,1493738866,docs.google.com,33.59,20170502
4422531930916613183,1493752029,(direct),33.59,20170502
4314785522549943313,1493788435,(direct),100.77,20170502
3182137775133532420,1493738824,(direct),33.59,20170502
6855063825045549554,1493753764,(direct),44.79,20170502
8793305437694814320,1493745665,(direct),73.86,20170502
7875893829613781625,1493738941,(direct),33.59,20170502
2082463322705444336,1493735134,(direct),33.59,20170502
5512744925410659627,1493785675,(direct),33.59,20170502
9946704516426299877,1493782878,(direct),268.72,20170502
2571702649159032063,1493741154,(direct),64.77,20170502
2602171406058495760,1493738855,(direct),67.18,20170502
8726813153683135107,1493742144,(direct),79.19,20170502
0693664182055359688,1493738790,(direct),48.78,20170502
3448395334687442693,1493721553,google,16.99,20170502
0511506099436408879,1493758304,google,15.96,20170502
2310334534790814231,1493745151,(direct),33.59,20170502
4560598885300753163,1493765325,groups.google.com,33.59,20170502
0634506282991036601,1493748688,(direct),593.25,20170502
7939195923933153052,1493739323,(direct),33.59,20170502
2456900971869384659,1493745954,(direct),47.02,20170502
4556039598367991486,1493768291,(direct),56.66,20170502
0660738563067658683,1493779817,google,26.38,20170502
4118472468366626985,1493776607,google,29.39,20170502
965001845233995898,1493735547,(direct),67.18,20170502
7723283988655524549,1493768880,(direct),134.36,20170502
0552165022845624889,1493741949,(direct),61.59,20170502
8749354080686070265,1493744700,plus.google.com,33.59,20170502
4855915470226632443,1493749502,google,54.56,20170502
9909403981445501787,1493754254,(direct),69.4,20170502
1720457021844230550,1493758223,(direct),118.24,20170502
8532593488057645523,1493742119,(direct),33.59,20170502
9851301756919291624,1493750516,google,83.96,20170502
988058428052485271,1493749159,(direct),129.33,20170502
1970566993843297718,1493753241,google,87.41,20170502
2864376493455301677,1493760976,google,94.6,20170502
4750855305420445022,1493779878,(direct),17.58,20170502
7528605281471957603,1493741153,(direct),92.91,20170502
5814707242199508496,1493762612,(direct),25.0,20170502
1781628475193347891,1493770747,(direct),36.04,20170502
9089132392240687728,1493743284,google,656.19,20170502
4749249531312034536,1493784691,(direct),33.59,20170502
1495276033637299297,1493771036,google,74.03,20170502
2402527199731150932,1493739587,(direct),62.27,20170502
0517434536441380071,1473133775,(direct),23.49,20160905
4248528208628232884,1473138824,(direct),63.82,20160905
3915384889161784454,1473061923,(direct),391.84,20160905
6219061174254481238,1473123929,google,33.24,20160905
0543371810281064125,1473097473,(direct),24.99,20160905
2905796782942169922,1473084935,google,52.11,20160905
4511704618243693613,1473105235,google,98.91,20160905
5567359390625542326,1473114840,google,59.47,20160905
174589862877239119,1473100889,(direct),15.29,20160905
6920247453027235928,1473136473,google,23.49,20160905
0952854276280472579,1473109442,(direct),65.05,20160905
5827357035800139302,1473121218,google,209.0,20160905
884423587474972780,1473105915,(direct),44.46,20160905
5553022010175334700,1473102492,(direct),113.48,20160905
2004440512410253851,1473078795,(direct),176.84,20160905
6374969976921419865,1473123226,(direct),170.32,20160905
0440818788755263058,1494672915,(direct),45.0,20170513
539181992389988672,1494732319,(direct),60.78,20170513
5100429835111560658,1494717988,google,7.99,20170513
9824651586153580201,1494716172,(direct),98.04,20170513
7348166856129864850,1494697166,google,6.98,20170513
8652257213131315139,1494688329,google,85.15,20170513
8361920675798597013,1494729066,google,100.26,20170513
1295206490988113981,1494712820,(direct),104.31,20170513
2986044800448176384,1494721338,(direct),67.57,20170513
703967290140600051,1494705575,(direct),119.27,20170513
4609567165020263168,1494726135,(direct),182.28,20170513
4624790961997446284,1494707570,google,57.1,20170513
6010250598436085923,1494681787,(direct),475.46,20170513
2320391139447280387,1494720838,(direct),89.93,20170513
7647458799254065971,1494694929,(direct),37.58,20170513
4860407976965173412,1494722827,google,67.55,20170513
7804796494256061450,1494716739,google,24.93,20170513
2348463054063969994,1494713884,google,145.99,20170513
324425236836309886,1494710088,(direct),8.79,20170513
8050215728371627574,1494692521,(direct),99.99,20170513
306638466008157195,1494697698,(direct),68.7,20170513
4812856323349906835,1494715774,(direct),127.92,20170513
9433517997046669782,1494699536,(direct),107.5,20170513
3061338030780455732,1481004102,(direct),95.91,20161205
217550297208282577,1480988061,dealspotr.com,18.99,20161205
6453950151397418687,1480953183,(direct),75.17,20161205
0860221827214296811,1480947876,(direct),163.86,20161205
1912325776785517959,1480972956,(direct),13.59,20161205
1285811160522710067,1480957172,(direct),44.79,20161205
903092138107493329,1480965977,(direct),17.98,20161205
7958734805769918855,1480956647,(direct),20.0,20161205
7547767069516152606,1480972939,(direct),64.78,20161205
7757837653152946419,1480954180,(direct),16.99,20161205
7980102376114249169,1480950855,(direct),1.2,20161205
3936547620796707449,1481002223,(direct),19.99,20161205
6655413249295865439,1480985322,(direct),13.59,20161205
4439256652059416237,1480971284,dealspotr.com,18.99,20161205
19814677684676098,1480956904,(direct),39.98,20161205
6103744486531866196,1480948514,(direct),15.19,20161205
791764880277338045,1480988881,(direct),141.97,20161205
5982288201667188670,1480957832,(direct),139.93,20161205
5359997497493583219,1480967177,(direct),13.59,20161205
1056878480433332365,1480946367,(direct),59.99,20161205
9253755615213751082,1480941992,(direct),64.87,20161205
7003898420257026546,1480962318,(direct),19.19,20161205
5579426587709014317,1480964313,(direct),19.99,20161205
768998327849146700,1480966493,(direct),30.39,20161205
1912325776785517959,1480967303,(direct),83.17,20161205
6638757715697326047,1480951264,(direct),37.57,20161205
8627561348122631479,1480988143,(direct),419.0,20161205
6944407004438928008,1480935985,(direct),33.58,20161205
6431612783925997248,1480974918,(direct),18.99,20161205
3158480820561583976,1480953172,(direct),38.39,20161205
2888741988109163849,1480953207,(direct),55.96,20161205
6019250371266018311,1480973991,(direct),30.38,20161205
9554575617548923526,1481006801,(direct),42.37,20161205
6894849374667482787,1480980141,(direct),188.98,20161205
3395251230971763011,1481004872,(direct),50.33,20161205
7810785569344571093,1480973757,(direct),27.18,20161205
7661043951104922558,1480998754,(direct),16.99,20161205
4554186249452816477,1481001208,(direct),96.66,20161205
5130291544315310058,1480993444,(direct),33.98,20161205
734695769767612161,1480983627,(direct),41.59,20161205
4353126810797265189,1480941147,(direct),18.98,20161205
5677740195938501149,1480975357,(direct),59.99,20161205
1066020050760729061,1481004054,(direct),32.78,20161205
636983386776288406,1480995135,(direct),175.96,20161205
2775394985633648624,1480969447,(direct),21.98,20161205
5881420815591584294,1480977646,(direct),537.48,20161205
852340024895888997,1480951045,(direct),5.48,20161205
138351554340162956,1480963112,(direct),7.98,20161205
8097586032450579868,1480965474,(direct),80.96,20161205
3849055062112562467,1480960719,(direct),34.37,20161205
0532638128006986594,1480965033,(direct),25.96,20161205
5675405939347398013,1480997057,(direct),59.46,20161205
4386324166188241612,1480961192,(direct),19.44,20161205
1697669626154342415,1480963612,(direct),55.99,20161205
4928511540945195649,1480959408,(direct),229.37,20161205
4739974666602376469,1480963908,(direct),42.97,20161205
4596484910104126355,1480964911,(direct),67.56,20161205
1109190750765217972,1480977963,(direct),839.16,20161205
1291592657777580193,1480974457,(direct),91.37,20161205
7463172420271311409,1480968809,(direct),1128.63,20161205
9800907227461881952,1480954061,(direct),66.92,20161205
4773573244753299893,1480989926,(direct),119.16,20161205
2309518825071815272,1480979582,(direct),85.47,20161205
4373501148978271685,1481005403,(direct),32.94,20161205
543654610852010937,1481000816,(direct),48.77,20161205
9457643087878203141,1480982179,(direct),474.05,20161205
6913633170731491634,1480959679,(direct),1167.24,20161205
1995912971460656574,1480949203,(direct),144.71,20161205
8790261555863797241,1480965303,(direct),197.33,20161205
1864017936714423665,1480987877,(direct),40.93,20161205
1127359726951964431,1480984486,(direct),75.96,20161205
7517997316226476864,1481001685,(direct),59.16,20161205
7527510721694637931,1480992791,(direct),187.83,20161205
1109190750765217972,1480974192,(direct),471.47,20161205
4373534575888961818,1480966988,(direct),10.36,20161205
8883064592655631631,1480976194,(direct),44.79,20161205
3694234028523165868,1499026072,dfa,15.19,20170702
2760610370970936430,1499022042,(direct),27.18,20170702
8154318582372771955,1499056679,google,19.99,20170702
5569275433551045400,1499007891,google,58.97,20170702
9344315745283537381,1499044949,google,53.68,20170702
9460311742865907976,1499012816,google,31.48,20170702
3117858606721790013,1499002322,google,47.56,20170702
8197879643797712877,1498996476,google,380.94,20170702
6822760560564314761,1496337697,(direct),39.99,20170601
5310174210774227909,1496348009,(direct),59.99,20170601
8101107214208089371,1496330803,(direct),109.98,20170601
3197533100947860058,1496317574,google,16.99,20170601
0520805520579177810,1496336798,(direct),105.48,20170601
535271430252634961,1496363825,(direct),52.57,20170601
570123615296033261,1496340660,(direct),120.38,20170601
6849883907378511530,1496344985,google,407.15,20170601
276483305236391136,1496344282,(direct),119.5,20170601
3222681460709008330,1496341079,google,69.81,20170601
8641796138378982634,1496351621,(direct),100.0,20170601
4329684992044034266,1496352661,google,10.99,20170601
8552849490437440861,1496328758,(direct),8.39,20170601
2667298817344312615,1496334429,google,27.98,20170601
1206924775112167365,1496336486,(direct),87.47,20170601
952212470728454329,1496341968,(direct),41.59,20170601
9102765564604864805,1496347399,google,34.99,20170601
8003711571072690789,1496330629,(direct),42.38,20170601
2757346803050165711,1496343286,(direct),47.97,20170601
9810394160327877765,1496381328,google,41.86,20170601
0843277149527855905,1496354721,(direct),107.17,20170601
2316712182271385122,1496327997,(direct),83.98,20170601
4241593452068990292,1496317173,google,18.99,20170601
557041874411922739,1496359168,(direct),103.97,20170601
1957458976293878100,1496342143,dfa,234.4,20170601
7834245291980769625,1496312642,(direct),30.39,20170601
7623467057602509357,1496346322,(direct),84.53,20170601
9908993706216463889,1496331073,(direct),1.99,20170601
0896209330500207582,1496351302,google,8.98,20170601
2076204015500549342,1496343001,google,25.48,20170601
3660362924082650418,1496337267,(direct),21.82,20170601
713731982901764318,1496342214,(direct),308.31,20170601
2376144863648346076,1496328947,(direct),104.64,20170601
417374407421467352,1496351858,(direct),28.78,20170601
7946697392929480488,1496326897,(direct),182.84,20170601
1939406125512685779,1470422521,(direct),129.9,20160805
7219614926445866208,1470420550,(direct),36.99,20160805
7044912465703715804,1470422217,sites.google.com,30.38,20160805
2874187183209359392,1470409717,google,75.95,20160805
5028327649793847107,1470446353,(direct),13.52,20160805
6051052945734595227,1470410166,(direct),44.79,20160805
7229076394148908578,1470431785,(direct),372.36,20160805
3844754151975169434,1470404754,(direct),27.18,20160805
4835031132385744572,1470409970,(direct),53.87,20160805
0180142943692926101,1470413694,(direct),195.35,20160805
8430240768850820716,1470409188,(direct),66.36,20160805
6273673809581570531,1470412413,(direct),32.77,20160805
784525939227851603,1470412793,(direct),62.69,20160805
8475830242904550241,1470417883,(direct),19.94,20160805
461223591546552456,1470412785,(direct),59.95,20160805
3512236505996139395,1470402622,(direct),79.99,20160805
0213313042176849782,1470438044,(direct),67.22,20160805
8743047878785774713,1470407087,(direct),27.19,20160805
3036536179298397779,1470441781,(direct),33.49,20160805
9302766158319731850,1470428053,(direct),150.09,20160805
8868569484719934197,1470418612,google,16.78,20160805
5002959687839673544,1470432463,(direct),183.44,20160805
7079911698410660094,1470423789,google,74.81,20160805
8049773876871004000,1470456975,google,25.06,20160805
5457033415990547887,1470407542,(direct),346.97,20160805
3606898096302813212,1470415047,google,167.87,20160805
5478724114712597508,1470418863,(direct),17.97,20160805
354329453399627810,1470437791,(direct),186.44,20160805
4186654201396383023,1470420411,(direct),77.56,20160805
9833947383414672576,1470425028,google,63.72,20160805
560684445670763197,1470416987,google,530.82,20160805
856763467753191376,1470402620,google,45.0,20160805
4542156974297902351,1470420571,(direct),536.98,20160805
3545123060029364265,1470428534,(direct),27.66,20160805
1896927659372882105,1470413648,google,24.99,20160805
9743654204388613984,1470418511,(direct),16.99,20160805
8429032125086378862,1470428338,google,518.45,20160805
5615659499306558316,1470424059,(direct),1004.49,20160805
894710004861262965,1470436721,(direct),21.28,20160805
5683651223956848333,1470449628,google,55.7,20160805
3279130308050377426,1470440873,(direct),71.3,20160805
1286257134641757416,1479333629,(direct),21.6,20161116
6842524797824315132,1479317960,(direct),27.99,20161116
9283837604660716391,1479353238,m.facebook.com,24.99,20161116
1521151312115546535,1479332881,(direct),70.32,20161116
4031311251122718376,1479337175,(direct),16.99,20161116
7131006808160305551,1479340864,(direct),176.63,20161116
9998996003043230595,1479360030,(direct),59.98,20161116
2144851320605513754,1479309239,(direct),27.19,20161116
7974773514952361623,1479297418,(direct),89.99,20161116
8985948032553964111,1479334274,(direct),16.99,20161116
6145717965471437632,1479361097,(direct),43.97,20161116
7133939846118520732,1479312984,(direct),21.99,20161116
6118933348572020566,1479309700,(direct),58.36,20161116
7242769996237605248,1479336420,(direct),1.99,20161116
442139279401914275,1479313029,(direct),27.98,20161116
1599573902620912792,1479335861,(direct),10.99,20161116
0128830210468179660,1479336664,dfa,32.78,20161116
0317661710948460673,1479319038,(direct),41.59,20161116
3409777638949712171,1479322768,(direct),55.96,20161116
1700283249840383567,1479355716,(direct),18.99,20161116
029131400687020410,1479333542,(direct),755.63,20161116
8392868908637772371,1479355604,(direct),59.98,20161116
4835082938415020542,1479341021,(direct),749.3,20161116
971721932033460269,1479337580,(direct),8.99,20161116
2535148739500640560,1479351854,(direct),91.97,20161116
0635884302803759037,1479345269,(direct),48.32,20161116
5623565664347898852,1479317194,(direct),37.57,20161116
5531467304590272597,1479314878,(direct),70.37,20161116
5430879576678891336,1479318612,(direct),192.72,20161116
5302602900050864654,1479365036,(direct),34.38,20161116
6760732402251466726,1479317245,(direct),431.5,20161116
016600374334482677,1479337500,(direct),31.16,20161116
1410336440849356236,1479365088,(direct),1995.0,20161116
1265954026564910088,1495741388,(direct),15.99,20170525
3039331164214492247,1495724233,(direct),13.59,20170525
8253742246691621007,1495724862,(direct),15.99,20170525
9135708143864560661,1495725948,google,10.63,20170525
2558254017558848934,1495745727,(direct),119.17,20170525
6587037994629454209,1495752607,(direct),15.99,20170525
4726621620185814943,1495737754,google,21.98,20170525
9101737200885775701,1495739459,mg.mail.yahoo.com,24.99,20170525
5054967838682156421,1495743608,(direct),51.49,20170525
2499234879670419046,1495745344,google,109.96,20170525
1891868313007224972,1495731816,google,30.78,20170525
2394311020331706300,1495759046,(direct),38.37,20170525
3028833598226517640,1495719003,(direct),280.0,20170525
4371319639324019730,1495753948,(direct),3.19,20170525
9342781097328717607,1495729651,google,8.97,20170525
2581268341916303872,1495781500,google,99.99,20170525
3868452252180916812,1495754295,(direct),25.57,20170525
1246338221591989045,1495771612,(direct),95.95,20170525
1470956649294061383,1495723958,(direct),58.79,20170525
5591592424191591132,1495767610,(direct),138.23,20170525
9344661624535255277,1495750523,(direct),64.35,20170525
9882672558688171171,1495737525,google,59.45,20170525
0237463554769485825,1495746871,google,18.95,20170525
3610250758524453544,1495697107,(direct),20.49,20170525
214415686397071336,1495755875,(direct),34.21,20170525
8317479792403140471,1495762094,(direct),44.98,20170525
8907488943105277340,1495733252,google,352.82,20170525
1754237628873479248,1495748965,(direct),18.21,20170525
0662931673462260601,1495734671,(direct),30.36,20170525
4136075982495833616,1495722033,google,56.88,20170525
177468866234312315,1495755729,(direct),41.77,20170525
8100569458779902192,1495728321,(direct),36.31,20170525
3536546316695969025,1495755473,(direct),124.01,20170525
8466555030941163716,1495735552,(direct),75.74,20170525
2274601710859547575,1495741389,google,175.6,20170525
5675389937298444506,1477173407,(direct),16.99,20161022
1218610902991189270,1477158751,(direct),16.99,20161022
8878462912215206605,1477187876,(direct),126.98,20161022
7150596915465273630,1477162796,(direct),53.98,20161022
6154712788683409378,1477169011,(direct),18.98,20161022
7142166190751958434,1477172331,(direct),18.99,20161022
2453125482784135582,1477204979,(direct),141.49,20161022
41955139058139143,1477182196,(direct),148.78,20161022
6022958438984686375,1477184504,(direct),109.99,20161022
3028550427151363393,1477200755,(direct),30.99,20161022
5638519813999798769,1477185217,(direct),19.19,20161022
4051794783067941843,1477149572,(direct),101.97,20161022
9738687776376381043,1477158145,(direct),251.14,20161022
8139395515641968950,1477198427,(direct),86.03,20161022
7813149961404844386,1490889472,(direct),98.99,20170330
1506245895019104192,1490862758,google,2.99,20170330
1006586895176730194,1490890123,(direct),16.8,20170330
8202033545025881863,1490904672,(direct),21.98,20170330
848056005472327761,1490921523,(direct),86.8,20170330
7813149961404844386,1490881923,(direct),84.47,20170330
8477265213767844589,1490910177,(direct),412.25,20170330
940883724133867575,1490894033,google,16.99,20170330
1628482803394048934,1490886413,google,33.98,20170330
400123865495017006,1490891216,google,17.98,20170330
0676786607056065282,1490892434,(direct),27.18,20170330
9078321444578002385,1490884365,google,93.58,20170330
6388824250276633832,1490941073,google,38.37,20170330
7216832908334831114,1490917285,google,13.59,20170330
9990183617359422098,1490897700,google,18.38,20170330
9193930054101057748,1490890450,google,19.19,20170330
4432170800264031771,1490894546,google,49.52,20170330
5506296400494129114,1490890912,(direct),111.6,20170330
7653600583827596196,1490934779,(direct),38.36,20170330
1747158285206837296,1490909150,(direct),143.88,20170330
0199390506505564850,1490901966,(direct),803.1,20170330
4032905532111677207,1490897473,google,23.92,20170330
7914594983424284090,1490919463,dfa,65.98,20170330
7822986627298496483,1490903166,google,16.99,20170330
4271792018121577582,1490903747,(direct),27.18,20170330
7336999582235222237,1490901583,(direct),64.76,20170330
3823935251343260021,1490919878,google,50.97,20170330
7845967413109542320,1490921209,(direct),115.17,20170330
1878787981465510145,1490909206,(direct),679.2,20170330
2856851067532814805,1490904244,dfa,95.18,20170330
0998406341643073720,1490899835,google,50.38,20170330
0040361081244991496,1490909385,(direct),144.89,20170330
7290041530133609917,1490927043,(direct),51.12,20170330
3891255667600812168,1490910426,google,68.69,20170330
3726347330948313659,1490918292,(direct),491.25,20170330
9635342124483085641,1490879412,google,58.99,20170330
8467482024221985291,1490904631,(direct),89.31,20170330
6296343210057064368,1490912734,google,37.45,20170330
0076529729049367813,1482366901,(direct),59.99,20161221
0047471876951764213,1482340797,(direct),13.59,20161221
0231481887069911183,1482343767,(direct),44.79,20161221
0585708896049892,1482353984,(direct),43.97,20161221
2699081941742048853,1482362784,(direct),3.99,20161221
1395211458092919776,1482347820,(direct),23.97,20161221
8095534864331914505,1482386388,(direct),109.89,20161221
7563655790456641337,1482347654,(direct),53.55,20161221
3474262337199382231,1482366067,(direct),51.97,20161221
7251826796213283354,1482363715,(direct),25.56,20161221
7000425720623417338,1482369347,(direct),149.98,20161221
4583098107684907921,1482351159,(direct),42.37,20161221
256685022822687518,1482367436,(direct),2.99,20161221
6928599419401836682,1482354815,(direct),115.97,20161221
6448992994015431295,1482355204,(direct),23.17,20161221
4118701850493797627,1482337354,(direct),38.38,20161221
0730124493043113245,1482325987,(direct),71.42,20161221
0243955375764569680,1482339092,(direct),163.15,20161221
4299381105807734069,1482344967,(direct),107.17,20161221
1824403942849017875,1482372087,(direct),36.74,20161221
6890419448387689000,1482362203,(direct),75.95,20161221
4390937504431620724,1482356393,(direct),25.97,20161221
408716403041557794,1482346665,(direct),113.52,20161221
2193251253036865639,1482377380,(direct),18.99,20161221
0900191466663254191,1482358543,(direct),335.1,20161221
4191489896925210475,1482360949,(direct),350.0,20161221
0101246539776970727,1482345371,(direct),172.6,20161221
7857874876716902829,1482370501,(direct),149.52,20161221
4660934654916749166,1482374209,(direct),75.18,20161221
0418715380582536680,1482370479,(direct),12.99,20161221
8380758485176387749,1482379694,(direct),43.98,20161221
4598118840866939868,1482358121,(direct),44.79,20161221
4244483702227982488,1482343921,(direct),91.98,20161221
4930078129398561333,1482357673,(direct),87.8,20161221
6564820894573937867,1482358079,(direct),17.58,20161221
2727750796868650668,1490635070,(direct),458.85,20170327
4644372853613585003,1490662251,google,19.99,20170327
3287424336851494398,1490624703,google,39.98,20170327
8832229039690729204,1490656399,(direct),39.99,20170327
4504720902999431932,1490634959,google,23.99,20170327
3088956989442559269,1490635565,(direct),167.65,20170327
3055210275041063750,1490625510,google,199.98,20170327
7108454213160487838,1490629291,(direct),79.19,20170327
2295240953686921101,1490636519,(direct),94.38,20170327
3545109447122075336,1490638820,google,55.99,20170327
1144189395052969889,1490624125,(direct),13.59,20170327
6049426563900129061,1490667937,google,15.96,20170327
4090254339243061472,1490667986,(direct),15.99,20170327
2903698319711886789,1490669061,(direct),43.98,20170327
6889995809478638827,1490636118,(direct),39.99,20170327
6413819377788473042,1490661436,(direct),9.58,20170327
6698595814877741268,1490649437,(direct),13.59,20170327
7038697118498459952,1490658847,google,18.99,20170327
7404450717900707917,1490648308,(direct),19.99,20170327
7316352846759466679,1490660174,google,4.99,20170327
4071242449941776840,1490601087,google,10.99,20170327
5602367908405796576,1490631180,google,166.95,20170327
0863564667130884283,1490672009,google,70.4,20170327
6970205212674699450,1490679857,(direct),19.18,20170327
7813186643472514760,1490641982,(direct),104.78,20170327
9968035159703740191,1490608941,google,51.89,20170327
079656074413776629,1490626165,(direct),20.78,20170327
2217355463780107340,1490681306,google,56.97,20170327
1048387524675825671,1490657486,(direct),103.95,20170327
9269048191224173747,1490634973,(direct),37.99,20170327
5106751521300969299,1490642097,(direct),79.94,20170327
0553368558009293652,1490647358,(direct),63.18,20170327
9053359699050904883,1490683182,(direct),28.78,20170327
9207818451392214469,1490634831,(direct),151.65,20170327
7539934390050787857,1490637090,google,18.48,20170327
371943164406822128,1490653297,(direct),129.98,20170327
7845967413109542320,1490629703,(direct),204.77,20170327
1852474862116270404,1490673713,google,134.38,20170327
2349461252171876066,1490658012,(direct),149.25,20170327
0167578525300211228,1490628503,(direct),19.19,20170327
1578983142002266044,1490645007,(direct),32.78,20170327
1478676114594382999,1490659344,google,10.99,20170327
5727689295522031666,1490652895,(direct),67.96,20170327
2505213816959087958,1490663495,(direct),53.54,20170327
253940903586003186,1490654157,google,992.8,20170327
7284466025557220497,1490626273,(direct),2091.81,20170327
0514071303908585314,1492537881,(direct),8.98,20170418
0667721082352794491,1492546774,google,27.19,20170418
6430761922443082063,1492543744,(direct),679.15,20170418
2719057200121237933,1492529403,(direct),27.19,20170418
9305766004990797685,1492557145,(direct),470.0,20170418
9524801176083053157,1492516944,(direct),59.99,20170418
8168437595738289713,1492537634,google,99.99,20170418
6235355077630549336,1492544867,(direct),15.19,20170418
2899424455048678899,1492539300,mail.google.com,78.38,20170418
0220695720492664721,1492538564,(direct),226.38,20170418
8386920340998668390,1492537565,(direct),75.58,20170418
6767082837980910756,1492581477,(direct),27.19,20170418
7608996347103620557,1492556750,(direct),61.59,20170418
0195229052670476258,1492548869,google,16.99,20170418
9907138721210043039,1492543413,google,9.99,20170418
902509741321071642,1492527179,(direct),542.18,20170418
7462494643176224339,1492524949,(direct),54.38,20170418
4548268602116445081,1492554728,google,119.8,20170418
7902252986541229075,1492539797,google,72.98,20170418
6761788136164809732,1492543360,(direct),52.07,20170418
7356917361593137850,1492547283,(direct),15.99,20170418
6757769563866849051,1492527256,(direct),87.95,20170418
6644000525957644121,1492543688,google,21.99,20170418
4155916412734700060,1492566096,google,157.41,20170418
3978036795131267549,1492543092,google,11.18,20170418
4096318129790050754,1492544331,(direct),44.79,20170418
457044505102305564,1492521965,google,22.97,20170418
2861315377512617150,1492541386,google,86.98,20170418
2847013081259459461,1492551709,google,16.99,20170418
4792870216119315911,1492530532,(direct),187.18,20170418
287904279013543394,1492546038,(direct),52.07,20170418
2882465245432965325,1492562046,(direct),36.56,20170418
5652101550786394440,1492546292,(direct),59.96,20170418
9070662269260587187,1492531567,google,31.68,20170418
8576181290100309449,1492538297,(direct),38.33,20170418
3534570005343502837,1492526106,(direct),30.77,20170418
8362548980861988572,1492548977,google,66.38,20170418
9031724260430223922,1492537580,(direct),105.39,20170418
9426148810376053164,1492582951,(direct),23.96,20170418
9271646111007364974,1492525297,google,111.58,20170418
5720584332217047483,1492532339,(direct),579.5,20170418
2800282822736967709,1492540827,google,37.25,20170418
0394724420324392696,1492539603,google,13.99,20170418
6576312646375701904,1492528597,google,114.61,20170418
2327809759534404336,1492542381,l.facebook.com,72.75,20170418
1957458976293878100,1492527922,dfa,5614.44,20170418
154104806751769000,1492537130,google,744.84,20170418
7220686449275700604,1493097338,(direct),30.21,20170424
1595241437544943333,1493086683,(direct),30.38,20170424
1125267073760839655,1493067840,(direct),46.27,20170424
140406319378490383,1493050421,(direct),76.77,20170424
562678147042735,1493044056,(direct),95.7,20170424
1423245652069790681,1493020383,(direct),99.72,20170424
146230958339102078,1493037094,google,46.98,20170424
6187845123607693068,1493071164,google,30.39,20170424
1901353870943864683,1493056268,google,21.99,20170424
4796156942815623953,1493082379,(direct),67.98,20170424
1346851855808049432,1493063899,google,85.96,20170424
9696420302967750807,1493054249,(direct),47.96,20170424
8657427332734176422,1493046504,google,111.12,20170424
290718739519939792,1493081275,(direct),18.99,20170424
9920226064713599750,1493052519,google,37.96,20170424
2086918960702630134,1493062610,(direct),203.0,20170424
8764097305653418346,1493058744,(direct),47.97,20170424
6486169111223038083,1493063056,(direct),98.33,20170424
9232798931228744855,1493065155,google,63.92,20170424
2703316646520107056,1493088660,(direct),55.99,20170424
